#	Name	Team	BB% BB% - Walk Percentage (BB/PA)	AVG AVG - Batting Average (H/AB)	OBP OBP - On Base Percentage	wRC+ wRC+ - Runs per PA scaled where 100 is average; both league and park adjusted; based on wOBA	PA PA - Plate Appearances	K% K% - Strikeout Percentage (SO/PA)	SLG SLG - Slugging Percentage	wOBA wOBA - Weighted On Base Average (Linear Weights)	OPS OPS - On Base + Slugging Percentage
52	Freddie Freeman	LAD	12.6%	.298	.387	150	230	13.9%	.515	.390	.902
53	Jonathan Aranda	TBR	13.3%	.286	.385	145	218	21.1%	.516	.386	.902
54	Jordan Lawlar	ARI	4.0%	.318	.400	154	25	24.0%	.500	.398	.900
55	Liam Hicks	MIA	9.8%	.299	.376	145	234	7.7%	.522	.385	.898
56	Troy Johnston	COL	9.7%	.346	.417	139	206	19.4%	.478	.395	.895
57	Sam Antonacci	CHW	8.2%	.318	.414	153	182	13.2%	.481	.396	.895
58	Matt Olson	ATL	10.8%	.270	.346	141	185	24.3%	.546	.378	.892
59	Max Muncy	LAD	13.9%	.270	.375	148	208	23.6%	.517	.387	.892
60	Spencer Horwitz	PIT	13.5%	.293	.397	147	237	12.7%	.495	.390	.892
61	Ian Happ	CHC	15.9%	.250	.375	146	232	30.6%	.516	.382	.891
62	Aaron Judge	NYY	13.0%	.248	.355	144	185	28.1%	.535	.381	.890
63	Wade Meckler	LAA	10.1%	.324	.392	147	79	20.3%	.493	.388	.885
64	Brandon Marsh	PHI	5.3%	.332	.364	141	206	22.3%	.518	.380	.882
65	Michael Harris II	ATL	4.3%	.314	.341	141	164	20.1%	.538	.378	.880
66	Mike Trout	LAA	19.0%	.234	.391	141	253	24.5%	.488	.380	.879
67	Jackson Chourio	MIL	7.8%	.289	.348	142	141	21.3%	.531	.378	.879
68	Jac Caglianone	KCR	11.9%	.282	.371	141	194	28.9%	.506	.382	.877
69	Yohendrick Piñango	TOR	8.2%	.327	.382	146	110	17.3%	.495	.384	.877
70	Ronald Acuña Jr.	ATL	14.2%	.289	.400	145	155	18.1%	.477	.384	.877
71	Colt Emerson	SEA	7.0%	.258	.310	143	71	31.0%	.561	.371	.870
72	Tyler Black	MIL	3.7%	.346	.370	142	27	25.9%	.500	.378	.870
73	Tristan Peters	CHW	8.5%	.315	.380	141	189	18.5%	.488	.379	.868
74	Samad Taylor	SDP	9.8%	.343	.410	150	41	26.8%	.457	.386	.867
75	Pete Alonso	BAL	12.3%	.259	.353	140	252	23.4%	.514	.374	.867
76	Willson Contreras	BOS	7.8%	.278	.365	136	230	29.6%	.500	.376	.865
77	Dalton Rushing	LAD	10.4%	.257	.348	139	115	27.0%	.515	.374	.863
78	Bryan Torres	STL	11.4%	.258	.343	138	35	14.3%	.516	.370	.859
79	Joey Bart	2 Tms	2.6%	.333	.359	136	39	25.6%	.500	.371	.859
80	Raynel Delgado	HOU	0.0%	.429	.429	145	7	14.3%	.429	.382	.857
81	Randy Arozarena	SEA	9.7%	.303	.394	148	226	20.8%	.462	.379	.855
82	Blaze Alexander	BAL	4.5%	.333	.380	141	133	21.1%	.475	.376	.855
83	Trevor Larnach	MIN	12.5%	.302	.400	140	200	17.5%	.453	.378	.853
84	Ryan Ward	LAD	10.0%	.244	.320	133	50	30.0%	.533	.366	.853
85	Nick Sogard	BOS	13.8%	.292	.393	135	29	17.2%	.458	.375	.851
86	Luke Raley	SEA	5.7%	.250	.316	138	194	33.0%	.534	.364	.850
87	Tyler Callihan	PIT	13.6%	.243	.364	135	44	27.3%	.486	.372	.850
88	Kevin McGonigle	DET	16.0%	.288	.405	141	237	11.4%	.444	.379	.850
89	Jordan Walker	STL	6.6%	.288	.339	135	242	26.4%	.509	.366	.848
90	Ryan Vilade	TBR	9.4%	.283	.346	131	53	17.0%	.500	.364	.846
91	Junior Caminero	TBR	11.4%	.275	.355	130	228	19.7%	.490	.363	.845
92	Starling Marte	KCR	0.0%	.286	.318	128	22	31.8%	.524	.363	.842
93	Gabriel Moreno	ARI	11.9%	.287	.384	136	151	17.2%	.457	.372	.841
94	David Fry	CLE	9.1%	.275	.341	128	44	22.7%	.500	.357	.841
95	Samuel Basallo	BAL	9.7%	.271	.339	130	186	22.6%	.500	.360	.839
96	Jung Hoo Lee	SFG	4.5%	.333	.366	135	202	7.9%	.471	.365	.837
97	Blaze Jordan	STL	3.7%	.308	.333	132	27	11.1%	.500	.361	.833
98	Nathan Lukes	TOR	4.1%	.336	.372	133	122	13.9%	.460	.365	.832
99	Wyatt Langford	TEX	5.6%	.297	.336	130	107	17.8%	.495	.360	.831
100	Zack Gelof	ATH	7.3%	.275	.341	128	165	24.8%	.490	.362	.831
101	Cody Bellinger	NYY	15.6%	.269	.381	135	218	12.8%	.451	.367	.831
102	Gavin Sheets	SDP	10.3%	.243	.328	133	204	22.1%	.503	.360	.831
103	Tyler Soderstrom	ATH	14.3%	.251	.364	125	231	14.7%	.467	.358	.830
104	Casey Schmitt	SFG	2.8%	.270	.305	128	213	20.7%	.525	.355	.830
105	Jesús Sánchez	TOR	4.6%	.302	.338	126	195	22.1%	.492	.355	.830
106	Gleyber Torres	DET	12.5%	.323	.410	137	144	17.4%	.419	.372	.829
107	Drake Baldwin	ATL	10.8%	.270	.353	128	139	25.2%	.475	.359	.828
108	Hunter Goodman	COL	8.0%	.232	.307	112	212	29.2%	.521	.355	.828
109	Bryan Reynolds	PIT	14.8%	.266	.389	130	229	21.8%	.436	.365	.825
110	Andy Pages	LAD	5.7%	.281	.324	125	244	19.7%	.500	.353	.824
111	A.J. Ewing	NYM	12.4%	.308	.394	138	105	26.7%	.429	.368	.823
112	Ryan O'Hearn	PIT	9.6%	.283	.358	127	187	21.4%	.464	.359	.822
113	Lars Nootbaar	STL	12.8%	.293	.383	130	47	21.3%	.439	.358	.822
114	JJ Wetherholt	STL	9.6%	.270	.367	132	218	17.0%	.455	.362	.822
115	Austin Slater	3 Tms	11.1%	.375	.444	139	9	22.2%	.375	.375	.819
116	Garrett Mitchell	MIL	12.8%	.263	.358	128	179	35.2%	.462	.358	.819
117	Josh Jung	TEX	5.8%	.309	.358	129	240	17.9%	.459	.358	.817
118	Will Smith	LAD	10.7%	.279	.360	128	150	13.3%	.457	.357	.817
119	Luis Arraez	SFG	6.6%	.332	.372	126	227	2.2%	.444	.351	.816
120	Jesus Rodriguez	SFG	6.7%	.259	.333	129	30	10.0%	.481	.357	.815
121	Riley Greene	DET	10.6%	.296	.372	128	226	26.5%	.442	.359	.814
122	Kerry Carpenter	DET	8.9%	.232	.306	119	157	32.5%	.507	.346	.813
123	Adley Rutschman	BAL	9.5%	.260	.331	124	148	16.2%	.481	.350	.812
124	Christian Walker	HOU	6.8%	.253	.313	122	249	21.3%	.498	.349	.811
125	Corbin Carroll	ARI	12.3%	.221	.327	120	211	22.7%	.481	.348	.808
126	Connor Wong	BOS	10.0%	.288	.382	125	70	24.3%	.424	.360	.806
127	Kody Clemens	MIN	7.0%	.247	.315	118	201	21.9%	.489	.346	.804
128	Isiah Kiner-Falefa	BOS	8.8%	.329	.389	124	91	11.0%	.415	.359	.804
129	Elly De La Cruz	CIN	9.8%	.273	.348	119	184	28.8%	.455	.353	.802
130	Oneil Cruz	PIT	12.5%	.243	.345	121	200	32.0%	.457	.351	.802
131	Dominic Smith	ATL	4.5%	.303	.329	117	155	14.2%	.472	.343	.801
132	Jake McCarthy	COL	7.3%	.278	.331	105	178	18.5%	.468	.345	.800
133	Rafael Devers	SFG	8.1%	.259	.317	118	221	30.3%	.483	.341	.799
134	Iván Herrera	STL	10.2%	.260	.385	130	244	16.8%	.410	.358	.795
135	Brandon Valenzuela	TOR	9.7%	.267	.339	122	113	23.0%	.455	.349	.795
136	Teoscar Hernández	LAD	6.5%	.289	.335	120	155	28.4%	.458	.345	.793
137	Drew Gilbert	SFG	9.2%	.276	.358	123	152	15.8%	.433	.348	.790
138	Amed Rosario	NYY	4.0%	.277	.300	114	50	26.0%	.489	.337	.789
139	Colson Montgomery	CHW	10.7%	.219	.318	114	214	30.4%	.471	.339	.788
140	Michael Busch	CHC	15.7%	.249	.379	127	235	21.7%	.409	.353	.788
141	Nick Madrigal	LAA	13.5%	.323	.432	131	37	5.4%	.355	.366	.787
142	Kameron Misner	KCR	5.6%	.375	.412	123	18	27.8%	.375	.356	.787
143	Jeremy Peña	HOU	7.1%	.281	.340	119	141	15.6%	.445	.345	.786
144	Jose Siri	LAA	4.4%	.308	.349	116	45	22.2%	.436	.343	.785
145	Shea Langeliers	ATH	7.9%	.247	.318	112	239	19.2%	.465	.340	.783
146	Blake Dunn	CIN	6.9%	.293	.356	115	101	19.8%	.424	.346	.780
147	Cooper Pratt	MIL	8.3%	.364	.417	127	12	16.7%	.364	.356	.780
148	Bobby Witt Jr.	KCR	10.4%	.275	.351	115	259	19.7%	.428	.344	.779
149	J.P. Crawford	SEA	13.8%	.223	.339	125	174	20.7%	.439	.345	.778
150	Jorge Mateo	ATL	6.3%	.283	.328	115	64	23.4%	.450	.340	.778
151	Isaac Paredes	HOU	9.8%	.240	.339	118	224	16.1%	.438	.343	.777
152	Nick Gonzales	PIT	3.9%	.311	.354	116	206	16.5%	.420	.343	.774
153	Eric Haase	SFG	4.3%	.214	.250	110	46	28.3%	.524	.328	.774
154	Zach Neto	LAA	8.9%	.224	.313	112	259	32.8%	.461	.337	.773
155	Ty France	SDP	4.3%	.239	.284	114	117	25.6%	.486	.332	.771
156	Mauricio Dubón	ATL	6.3%	.280	.329	113	174	17.2%	.441	.338	.770
157	Carlos Cortes	ATH	10.8%	.263	.349	113	195	10.3%	.421	.341	.770
158	Kyle Stowers	MIA	10.5%	.231	.333	112	181	30.4%	.436	.336	.769
159	Leody Taveras	BAL	8.6%	.273	.339	114	175	22.3%	.429	.336	.768
160	Vinnie Pasquantino	KCR	12.5%	.258	.346	108	208	14.9%	.421	.334	.768
161	Jonny DeLuca	TBR	1.3%	.297	.307	109	76	19.7%	.459	.332	.766
162	Jared Young	NYM	7.9%	.250	.315	114	89	20.2%	.450	.333	.765
163	Jake Mangum	PIT	6.0%	.319	.369	113	133	16.5%	.395	.338	.764
164	Ryan Mountcastle	BAL	9.1%	.300	.364	117	11	9.1%	.400	.341	.764
165	Andrew Benintendi	CHW	8.4%	.242	.302	107	202	23.8%	.462	.328	.764
166	Noelvi Marte	CIN	6.7%	.268	.317	106	60	16.7%	.446	.333	.763
167	Colton Cowser	BAL	12.2%	.243	.337	114	172	26.2%	.426	.337	.763
168	Brayan Rocchio	CLE	9.3%	.286	.370	118	193	12.4%	.393	.343	.763
169	Seiya Suzuki	CHC	8.7%	.257	.328	113	195	27.7%	.434	.333	.762
170	Brooks Lee	MIN	6.4%	.253	.299	107	204	14.7%	.463	.329	.762
171	Michael Massey	KCR	4.0%	.270	.293	102	151	15.2%	.468	.325	.761
172	Xavier Edwards	MIA	12.3%	.283	.368	112	253	12.3%	.393	.337	.760
173	Nathan Church	STL	6.6%	.261	.318	112	151	23.2%	.442	.332	.760
174	Michael Conforto	CHC	13.4%	.219	.321	112	112	32.1%	.438	.332	.759
175	Ernie Clement	TOR	2.3%	.304	.319	109	213	9.9%	.440	.330	.759
176	Brandon Lockridge	MIL	10.3%	.314	.386	119	58	24.1%	.373	.344	.759
177	Nick Loftin	KCR	12.3%	.222	.329	109	73	13.7%	.429	.335	.757
178	Brandon Nimmo	TEX	8.0%	.266	.336	112	238	20.2%	.421	.333	.757
179	Joey Loperfido	HOU	14.8%	.269	.383	115	81	24.7%	.373	.339	.756
180	Giancarlo Stanton	NYY	3.0%	.297	.318	110	66	28.8%	.438	.330	.756
181	Daylen Lile	WSN	6.7%	.252	.305	105	239	16.3%	.450	.325	.755
182	Curtis Mead	WSN	14.5%	.209	.336	113	131	17.6%	.418	.337	.754
183	Jackson Holliday	BAL	11.9%	.222	.310	107	84	26.2%	.444	.326	.754
184	Vaughn Grissom	LAA	6.9%	.242	.314	107	102	13.7%	.440	.329	.753
185	Tyler Freeman	COL	5.8%	.291	.385	105	138	8.7%	.368	.345	.753
186	Ezequiel Duran	TEX	6.2%	.274	.320	107	195	24.1%	.430	.327	.750
187	Christian Yelich	MIL	9.6%	.267	.341	107	135	30.4%	.408	.327	.749
188	Otto Lopez	MIA	4.8%	.293	.335	107	251	15.9%	.414	.329	.748
189	Daulton Varsho	TOR	10.1%	.256	.330	106	179	19.6%	.419	.326	.748
190	Sal Stewart	CIN	10.7%	.244	.325	103	252	20.6%	.421	.328	.746
191	Angel Martínez	CLE	3.7%	.235	.283	105	162	25.3%	.463	.323	.746
192	Geraldo Perdomo	ARI	15.8%	.254	.379	115	215	13.0%	.367	.341	.746
193	Kazuma Okamoto	TOR	9.1%	.224	.306	106	232	35.3%	.439	.326	.745
194	Ceddanne Rafaela	BOS	5.1%	.278	.329	103	214	17.3%	.414	.328	.743
195	William Contreras	MIL	7.6%	.291	.344	108	224	11.6%	.399	.327	.743
196	Eloy Jiménez	TOR	13.6%	.333	.409	115	22	22.7%	.333	.339	.742
197	Carter Jensen	KCR	10.3%	.230	.304	98	204	28.9%	.438	.319	.742
198	Will Wagner	SDP	19.4%	.280	.419	117	31	19.4%	.320	.337	.739
199	CJ Kayfus	CLE	9.1%	.211	.318	109	22	27.3%	.421	.329	.739
200	Nolan Schanuel	LAA	7.6%	.275	.337	105	184	14.7%	.401	.327	.738
201	Miguel Andujar	SDP	2.2%	.269	.290	103	138	17.4%	.448	.316	.738
202	José Caballero	NYY	6.4%	.270	.333	108	156	15.4%	.404	.327	.738
203	Dane Myers	CIN	14.9%	.275	.383	109	47	23.4%	.350	.338	.733
204	Trent Grisham	NYY	15.5%	.221	.340	109	194	14.9%	.393	.329	.733
205	Joc Pederson	TEX	13.0%	.230	.333	106	216	20.8%	.399	.324	.732
206	Gary Sánchez	MIL	15.4%	.173	.319	108	91	20.9%	.413	.327	.732
207	Jazz Chisholm Jr.	NYY	12.8%	.223	.325	106	203	25.6%	.406	.325	.731
208	Taylor Ward	BAL	16.4%	.249	.380	115	274	21.9%	.351	.337	.731
209	Luis García Jr.	WSN	3.6%	.254	.279	98	222	14.9%	.451	.314	.730
210	Willy Adames	SFG	4.6%	.241	.278	101	241	27.4%	.452	.315	.730
211	Konnor Griffin	PIT	6.3%	.267	.325	102	160	25.6%	.404	.322	.729
212	Ozzie Albies	ATL	10.2%	.261	.337	103	187	16.6%	.391	.323	.728
213	Francisco Alvarez	NYM	8.9%	.250	.328	107	124	22.6%	.398	.323	.726
214	Denzer Guzman	LAA	5.4%	.286	.324	101	37	10.8%	.400	.320	.724
215	Victor Caratini	MIN	9.2%	.258	.324	97	142	15.5%	.400	.315	.724
216	Orlando Arcia	MIN	6.7%	.321	.367	105	30	10.0%	.357	.327	.724
217	Josh Bell	MIN	7.4%	.249	.307	99	202	22.3%	.416	.317	.723
218	Jake Burger	TEX	7.1%	.248	.304	101	240	26.3%	.419	.318	.723
219	Sterlin Thompson	COL	6.5%	.236	.323	90	62	25.8%	.400	.323	.723
220	Kyle Isbel	KCR	6.1%	.269	.329	99	147	22.4%	.392	.320	.721
221	Brent Rooker	ATH	9.7%	.215	.299	96	154	28.6%	.422	.316	.721
222	Esteury Ruiz	MIA	6.8%	.237	.326	102	44	27.3%	.395	.323	.720
223	Mickey Gasper	BOS	8.5%	.286	.351	99	94	13.8%	.369	.322	.720
224	Jeremiah Jackson	BAL	1.4%	.265	.271	95	140	17.1%	.449	.308	.720
225	Taylor Trammell	HOU	8.2%	.288	.356	106	73	38.4%	.364	.325	.720
226	Alika Williams	ATH	3.6%	.269	.296	95	28	32.1%	.423	.314	.719
227	Ketel Marte	ARI	8.0%	.248	.307	98	225	14.7%	.413	.316	.719
228	Javier Báez	DET	1.6%	.283	.302	95	63	19.0%	.417	.311	.718
229	Keibert Ruiz	WSN	3.8%	.242	.274	93	106	11.3%	.444	.307	.718
230	Pedro Pagés	STL	4.4%	.241	.287	97	91	20.9%	.430	.310	.718
231	Francisco Lindor	NYM	9.1%	.232	.312	103	77	20.8%	.406	.317	.717
232	Cole Young	SEA	7.8%	.267	.336	109	218	17.4%	.379	.321	.716
233	Nolan Arenado	ARI	7.5%	.243	.320	99	200	23.0%	.395	.318	.715
234	Dylan Beavers	BAL	12.7%	.236	.333	104	102	24.5%	.382	.321	.715
235	Jorge Soler	LAA	8.5%	.214	.294	96	177	32.2%	.421	.314	.715
236	Kyle Manzardo	CLE	9.8%	.222	.306	100	193	33.7%	.409	.315	.715
237	Braden Shewmake	HOU	1.5%	.262	.269	92	68	16.2%	.446	.305	.715
238	Jacob Wilson	ATH	4.0%	.287	.315	95	149	12.1%	.399	.315	.714
239	Willi Castro	COL	10.7%	.245	.333	88	177	26.6%	.381	.320	.714
240	Ramón Laureano	SDP	9.9%	.220	.305	101	151	33.1%	.409	.313	.714
241	Rhys Hoskins	CLE	15.0%	.197	.329	104	140	29.3%	.385	.322	.713
242	Gabriel Arias	CLE	5.7%	.212	.257	93	35	42.9%	.455	.306	.712
243	Owen Caissie	MIA	7.9%	.222	.281	91	178	36.0%	.430	.306	.711
244	Hyeseong Kim	LAD	9.5%	.284	.348	101	116	22.4%	.363	.318	.711
245	Mike Yastrzemski	ATL	9.4%	.247	.326	99	181	21.5%	.383	.317	.709
246	Tanner Murray	CHW	0.0%	.333	.375	98	9	0.0%	.333	.315	.708
247	Colt Keith	DET	5.3%	.269	.314	96	207	20.3%	.394	.312	.708
248	Jose Altuve	HOU	8.2%	.226	.288	93	171	23.4%	.419	.306	.708
249	Corey Seager	TEX	10.7%	.194	.289	92	149	24.2%	.419	.304	.707
250	Wilyer Abreu	BOS	8.9%	.232	.298	89	225	20.9%	.409	.308	.707
251	Isaac Collins	KCR	16.2%	.236	.371	103	179	24.0%	.333	.327	.704
252	Spencer Torkelson	DET	9.8%	.199	.290	94	224	33.0%	.413	.309	.703
253	Gunnar Henderson	BAL	8.7%	.227	.299	95	264	24.2%	.403	.308	.703
254	Spencer Jones	NYY	12.7%	.229	.327	100	55	40.0%	.375	.317	.702
255	Miguel Vargas	CHW	12.1%	.200	.313	97	224	18.3%	.389	.314	.702
256	Vladimir Guerrero Jr.	TOR	9.7%	.274	.350	96	237	9.7%	.351	.311	.701
257	Miguel Amaya	CHC	8.9%	.197	.321	102	79	22.8%	.379	.317	.699
258	Carson Benge	NYM	6.4%	.247	.301	97	236	21.2%	.397	.308	.698
259	Alex Bregman	CHC	9.7%	.248	.331	99	257	15.6%	.367	.314	.698
260	Mookie Betts	LAD	6.0%	.234	.286	93	133	13.5%	.411	.306	.697
261	Max Muncy	ATH	1.2%	.253	.279	84	86	36.0%	.418	.299	.697
262	Moisés Ballesteros	CHC	9.6%	.235	.305	95	167	20.4%	.389	.307	.695
263	Kyle Tucker	LAD	11.7%	.239	.330	98	230	20.9%	.363	.313	.694
264	Alejandro Kirk	TOR	12.9%	.222	.323	97	31	9.7%	.370	.312	.693
265	Anthony Volpe	NYY	17.4%	.246	.377	106	69	26.1%	.316	.324	.693
266	Sal Frelick	MIL	10.4%	.262	.339	96	192	8.9%	.354	.310	.692
267	Myles Straw	TOR	8.8%	.275	.339	97	57	7.0%	.353	.313	.692
268	Andrew Vaughn	MIL	8.2%	.273	.342	98	73	12.3%	.348	.314	.691
269	Henry Bolte	ATH	11.2%	.280	.371	98	89	22.5%	.320	.318	.691
270	Justin Crawford	PHI	6.3%	.264	.314	91	191	20.4%	.376	.306	.691
271	Chase DeLauter	CLE	11.7%	.218	.309	94	188	13.3%	.382	.308	.690
272	Jake Fraley	TBR	10.0%	.222	.300	91	80	26.3%	.389	.305	.689
273	Julio Rodríguez	SEA	6.4%	.243	.297	97	249	22.1%	.391	.304	.688
274	Kyle Karros	COL	14.3%	.227	.339	83	168	20.8%	.348	.313	.687
275	Alex Freeland	LAD	11.6%	.244	.336	96	155	26.5%	.351	.311	.687
276	Pedro Ramírez	CHC	8.6%	.281	.343	97	35	8.6%	.344	.311	.687
277	Hunter Feduccia	TBR	12.6%	.250	.353	97	87	32.2%	.333	.315	.686
278	Evan Carter	TEX	13.1%	.199	.316	95	198	21.7%	.367	.308	.684
279	Paul Goldschmidt	NYY	5.1%	.227	.265	86	117	22.2%	.418	.296	.683
280	Roman Anthony	BOS	18.5%	.203	.359	94	92	27.2%	.324	.315	.683
281	Yoán Moncada	LAA	12.5%	.222	.327	94	104	31.7%	.356	.310	.682
282	J.T. Realmuto	PHI	7.6%	.219	.299	89	144	22.2%	.383	.303	.681
283	Chandler Simpson	TBR	5.8%	.298	.339	91	191	9.9%	.343	.306	.681
284	Lane Thomas	KCR	12.5%	.205	.317	90	104	22.1%	.364	.308	.681
285	Matt Chapman	SFG	8.0%	.237	.311	93	238	22.3%	.370	.303	.681
286	Heriberto Hernández	MIA	9.4%	.241	.313	90	96	27.1%	.368	.305	.680
287	Heliot Ramos	SFG	5.2%	.254	.291	89	134	26.1%	.389	.298	.680
288	Nicky Lopez	2 Tms	3.6%	.283	.321	93	56	17.9%	.358	.304	.680
289	Jose Fernandez	ARI	3.9%	.263	.298	87	127	22.0%	.381	.300	.680
290	Josh Naylor	SEA	8.1%	.240	.309	95	221	11.3%	.370	.300	.679
291	Nick Fortes	TBR	2.1%	.278	.309	87	94	11.7%	.367	.300	.675
292	Connor Norby	MIA	7.6%	.236	.316	89	158	31.0%	.357	.304	.674
293	Tyler O'Neill	BAL	10.8%	.222	.325	94	83	20.5%	.347	.307	.673
294	Jorge Polanco	NYM	9.1%	.225	.295	90	44	15.9%	.375	.298	.670
295	Xander Bogaerts	SDP	10.5%	.230	.320	94	219	20.5%	.351	.303	.670
296	Jake Meyers	HOU	8.0%	.244	.310	88	87	18.4%	.359	.299	.669
297	Jonathan India	KCR	8.6%	.226	.314	87	35	22.9%	.355	.303	.669
298	Richie Palacios	TBR	13.4%	.232	.349	94	149	20.8%	.320	.310	.669
299	Joe Mack	MIA	8.6%	.238	.312	88	93	23.7%	.357	.301	.669
300	Rodolfo Durán	SDP	9.3%	.154	.233	84	43	23.3%	.436	.288	.668
301	Oswald Peraza	LAA	4.7%	.254	.313	87	150	25.3%	.355	.300	.668
302	José Ramírez	CLE	14.2%	.205	.317	88	219	16.4%	.351	.298	.668
303	Sebastián Rivero	LAA	4.7%	.293	.326	86	43	23.3%	.341	.299	.667
304	Omar Martinez	LAA	0.0%	.333	.333	85	3	33.3%	.333	.297	.667
305	Deyvison De Los Santos	MIA	0.0%	.333	.333	85	3	33.3%	.333	.297	.667
306	Jacob Young	WSN	3.9%	.226	.274	83	179	19.0%	.393	.293	.667
307	Logan O'Hoppe	LAA	6.9%	.224	.295	84	130	25.4%	.371	.296	.665
308	Andrés Giménez	TOR	3.1%	.244	.276	81	192	22.9%	.389	.289	.665
309	Tyler Stephenson	CIN	9.0%	.220	.287	78	167	27.5%	.373	.292	.661
310	Cam Smith	HOU	9.2%	.224	.306	86	217	27.2%	.354	.297	.660
311	Tristan Gray	MIN	6.3%	.252	.294	80	126	26.2%	.365	.289	.659
312	Parker Meadows	DET	5.3%	.257	.316	85	38	26.3%	.343	.296	.659
313	Spencer Steer	CIN	8.1%	.220	.293	79	222	25.2%	.365	.293	.658
314	Luke Keaschall	MIN	8.4%	.253	.332	87	202	15.3%	.326	.300	.658
315	Fernando Tatis Jr.	SDP	8.9%	.272	.337	90	259	18.5%	.320	.297	.657
316	George Springer	TOR	9.1%	.212	.289	83	175	17.1%	.365	.292	.654
317	Jarren Duran	BOS	5.6%	.200	.253	73	233	31.3%	.400	.284	.653
318	Davis Schneider	TOR	9.4%	.191	.269	80	53	30.2%	.383	.288	.652
319	David Hamilton	MIL	9.4%	.233	.309	85	170	20.6%	.342	.294	.651
320	José Azócar	ATL	20.0%	.250	.400	100	5	20.0%	.250	.319	.650
321	Stuart Fairchild	CLE	20.0%	.250	.400	102	5	60.0%	.250	.319	.650
322	Bryson Stott	PHI	6.0%	.220	.270	76	216	18.1%	.380	.284	.650
323	Ryan McMahon	NYY	7.6%	.205	.266	80	158	29.7%	.384	.286	.649
324	Will Benson	CIN	14.2%	.189	.313	79	113	33.6%	.337	.294	.649
325	Dustin Harris	2 Tms	12.5%	.235	.325	83	40	15.0%	.324	.293	.649
326	Jeff McNeil	ATH	6.8%	.246	.306	77	206	15.5%	.342	.289	.648
327	Braden Montgomery	CHW	6.9%	.222	.276	78	29	20.7%	.370	.286	.646
328	Chase Meidroth	CHW	8.4%	.242	.312	82	225	25.3%	.333	.292	.646
329	Masataka Yoshida	BOS	9.0%	.242	.324	80	145	11.7%	.320	.294	.644
330	MJ Melendez	NYM	11.5%	.184	.303	87	122	34.4%	.340	.293	.643
331	Adam Frazier	LAA	9.0%	.214	.286	77	78	33.3%	.357	.286	.643
332	Yohel Pozo	STL	0.0%	.286	.286	78	14	21.4%	.357	.281	.643
333	Taylor Walls	TBR	11.4%	.229	.328	83	123	30.1%	.314	.295	.642
334	Jakob Marsee	MIA	12.8%	.217	.325	84	243	22.2%	.314	.295	.639
335	Victor Mesa Jr.	TBR	15.2%	.179	.304	82	46	23.9%	.333	.293	.638
336	Edouard Julien	COL	12.2%	.230	.328	71	189	25.4%	.309	.294	.637
337	Carlos Correa	HOU	10.8%	.241	.323	83	93	21.5%	.313	.291	.636
338	Maikel Garcia	KCR	7.0%	.245	.296	73	230	16.1%	.340	.283	.635
339	Eugenio Suárez	CIN	7.9%	.210	.272	70	151	32.5%	.362	.280	.634
340	Carson Kelly	CHC	7.0%	.256	.326	84	129	17.1%	.308	.291	.633
341	Matt Shaw	CHC	7.0%	.219	.271	74	71	16.9%	.359	.277	.631
